poi_id,lon,lat,x,y,edge_id
1136184326,13.458977959999999,52.53873874,1250.0711117054452,7676.684805065393,
1136238675,13.454558474999999,52.5401034,953.6053557717241,7834.875177278183,
1136238676,13.454392850000001,52.53872575,939.0917338590953,7681.889958404936,
1137828392,13.47413065,52.543142700000004,2288.0395553603885,8144.669971450232,
1137828802,13.475343833333334,52.54416966666667,2372.7193258857587,8257.153347856365,
1137851312,13.4613273,52.54483675,1423.8580872636521,8351.522299002856,
1141331706,13.4693871375,52.530305025000004,1936.096836284385,6723.640966299921,1141331706#2
1141332098,13.468707499999999,52.5294104,1887.885827371967,6625.11633278057,473934084
1144046521,13.46293315,52.532367875,1503.2086524849874,6962.380067248829,-1144046521#1
1150861534,13.47257012,52.547702019999996,2192.9535932127037,8654.009601316415,
1150881979,13.466860950000001,52.54632025,1802.587687534804,8508.534751847386,
1150932758,13.477526699999999,52.546912066666664,2527.172444287804,8559.046072432771,
1150932761,13.475013,52.543815925000004,2349.454444303701,8218.28320730105,
